,achievement_count,athlete,athlete_count,attribute_map,average_speed,average_watts,comment_count,commute,device_watts,discriminator,distance,elapsed_time,elev_high,elev_low,end_latlng,external_id,flagged,gear_id,has_kudoed,id,kilojoules,kudos_count,manual,map,max_speed,max_watts,moving_time,name,photo_count,private,start_date,start_date_local,start_latlng,swagger_types,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,weighted_average_watts,workout_type
0,0,{'id': 49039115},13,"{'id': 'id', 'external_id': 'external_id', 'upload_id': 'upload_id', 'athlete': 'athlete', 'name': 'name', 'distance': 'distance', 'moving_time': 'moving_time', 'elapsed_time': 'elapsed_time', 'total_elevation_gain': 'total_elevation_gain', 'elev_high': 'elev_high', 'elev_low': 'elev_low', 'type': 'type', 'start_date': 'start_date', 'start_date_local': 'start_date_local', 'timezone': 'timezone', 'start_latlng': 'start_latlng', 'end_latlng': 'end_latlng', 'achievement_count': 'achievement_count', 'kudos_count': 'kudos_count', 'comment_count': 'comment_count', 'athlete_count': 'athlete_count', 'photo_count': 'photo_count', 'total_photo_count': 'total_photo_count', 'map': 'map', 'trainer': 'trainer', 'commute': 'commute', 'manual': 'manual', 'private': 'private', 'flagged': 'flagged', 'workout_type': 'workout_type', 'average_speed': 'average_speed', 'max_speed': 'max_speed', 'has_kudoed': 'has_kudoed', 'gear_id': 'gear_id', 'kilojoules': 'kilojoules', 'average_watts': 'average_watts', 'device_watts': 'device_watts', 'max_watts': 'max_watts', 'weighted_average_watts': 'weighted_average_watts'}",6.59,102.5,0,False,True,,5245.5,796,4.8,-6.2,"[-11.649253, 166.957982]",stripped_health_data_49039115_1576707155.gpx,False,,False,2941957268,81.6,0,False,"{'id': 'a2941957268',
 'polyline': None,
 'summary_polyline': 'b``fAuf~y^O?{Ag@wCiBs@k@g@i@[c@Q[]}@Wu@Om@Km@GgABo@Ha@N_@T]fA_AdEqCj@k@P_@@KAWO_@g@e@_BcAOWCYFOJIf@Kz@KJM?SC]a@sDe@kDEuA@u@PsA\\kAv@qA^c@b@]r@a@`Ac@v@WtA_@~B_@vIaAfCa@bA]ZSXU\\i@\\y@t@uBVi@PWj@i@n@a@r@Yv@QdAGv@Br@Pn@Vl@^ZZh@t@hBhCb@f@ZZ`@Tb@Nd@Ff@@t@Cr@IlC[xAYxFyAzSaG\\Eh@CXDVNLVFh@GjME`BIt@ObAyA|FOb@e@x@Kb@AT?nGAv@Ix@KVKLMHODiAJsFJ{@GOIMOWg@{BuHWeAQ_@W]YY[SUIUEU@_@JYPYV'}",11.5,232.0,796,Watopia,0,False,2019-12-18 21:58:58+00:00,2019-12-18 13:58:58+00:00,"[-11.637938, 166.949072]","{'id': 'int', 'external_id': 'str', 'upload_id': 'int', 'athlete': 'MetaAthlete', 'name': 'str', 'distance': 'float', 'moving_time': 'int', 'elapsed_time': 'int', 'total_elevation_gain': 'float', 'elev_high': 'float', 'elev_low': 'float', 'type': 'ActivityType', 'start_date': 'datetime', 'start_date_local': 'datetime', 'timezone': 'str', 'start_latlng': 'LatLng', 'end_latlng': 'LatLng', 'achievement_count': 'int', 'kudos_count': 'int', 'comment_count': 'int', 'athlete_count': 'int', 'photo_count': 'int', 'total_photo_count': 'int', 'map': 'PolylineMap', 'trainer': 'bool', 'commute': 'bool', 'manual': 'bool', 'private': 'bool', 'flagged': 'bool', 'workout_type': 'int', 'average_speed': 'float', 'max_speed': 'float', 'has_kudoed': 'bool', 'gear_id': 'str', 'kilojoules': 'float', 'average_watts': 'float', 'device_watts': 'bool', 'max_watts': 'int', 'weighted_average_watts': 'int'}",(GMT-08:00) America/Los_Angeles,12.0,0,False,VirtualRide,3132199141,104.0,
1,4,{'id': 49039115},30,"{'id': 'id', 'external_id': 'external_id', 'upload_id': 'upload_id', 'athlete': 'athlete', 'name': 'name', 'distance': 'distance', 'moving_time': 'moving_time', 'elapsed_time': 'elapsed_time', 'total_elevation_gain': 'total_elevation_gain', 'elev_high': 'elev_high', 'elev_low': 'elev_low', 'type': 'type', 'start_date': 'start_date', 'start_date_local': 'start_date_local', 'timezone': 'timezone', 'start_latlng': 'start_latlng', 'end_latlng': 'end_latlng', 'achievement_count': 'achievement_count', 'kudos_count': 'kudos_count', 'comment_count': 'comment_count', 'athlete_count': 'athlete_count', 'photo_count': 'photo_count', 'total_photo_count': 'total_photo_count', 'map': 'map', 'trainer': 'trainer', 'commute': 'commute', 'manual': 'manual', 'private': 'private', 'flagged': 'flagged', 'workout_type': 'workout_type', 'average_speed': 'average_speed', 'max_speed': 'max_speed', 'has_kudoed': 'has_kudoed', 'gear_id': 'gear_id', 'kilojoules': 'kilojoules', 'average_watts': 'average_watts', 'device_watts': 'device_watts', 'max_watts': 'max_watts', 'weighted_average_watts': 'weighted_average_watts'}",6.791,107.9,0,False,True,,7598.6,1119,46.2,17.0,"[40.773685, -73.969238]",stripped_health_data_49039115_1576887904.gpx,False,,False,2945778772,120.7,0,False,"{'id': 'a2945778772',
 'polyline': None,
 'summary_polyline': 'sd|wF`wlbMAz@Bb@Hp@VdATv@P^TXb@^rFbEvD`DrCjCf@`@\\Pl@VtBh@rB`@TBTAfAIX@VJTTNZv@rB\\v@x@bAz@r@f@Xd@Hp@A\\JHHFNDd@B~@?f@Id@Qp@WtAU|AI~@@bALxA?l@CTU~@Sf@KNk@h@s@v@k@^OFO@QAuA_@a@EgCBaCR_@@k@G[Km@e@_BgBeDcGeAwA_HgIq@q@m@k@c@Wm@OS?mCPa@E[MOOIM[uAQ_@W_@uAaBsAuAu@i@g@Sk@K[AYBi@JkC|@iALg@?e@IsAi@gAq@g@c@s@}@u@mAWi@Qm@_@wBQo@c@aAc@m@]Uc@Iu@IeCIe@GQIYc@k@_BQa@U[UWqA}@}BqAeDaBc@[_@g@Wo@k@kBc@mBe@mAG[@]JYbAkB\\_AR_ADg@?g@Es@U}@k@uA_AaBSk@Ik@Gm@Dg@DQJMNINEPApANx@DdDOJ@VFTLf@d@x@`ApBjCdAhAdAv@v@f@~@d@f@Nb@@b@KXMnAy@l@S`@G~BPzA@n@Fp@PdAj@zBvAdTnNbBhAd@`@HNLd@J`AAl@UfC?n@Dl@TnA`@tAP\\^`@z@r@rEhDfDrC`DvC\\X^RbA^lBd@fB^TBVAjAIXBXLRVNZfAvCb@n@RV|@v@f@Zf@Jp@@N@'}",15.1,264.0,1119,NYC,0,False,2019-12-21 00:06:12+00:00,2019-12-20 16:06:12+00:00,"[40.781707, -73.962247]","{'id': 'int', 'external_id': 'str', 'upload_id': 'int', 'athlete': 'MetaAthlete', 'name': 'str', 'distance': 'float', 'moving_time': 'int', 'elapsed_time': 'int', 'total_elevation_gain': 'float', 'elev_high': 'float', 'elev_low': 'float', 'type': 'ActivityType', 'start_date': 'datetime', 'start_date_local': 'datetime', 'timezone': 'str', 'start_latlng': 'LatLng', 'end_latlng': 'LatLng', 'achievement_count': 'int', 'kudos_count': 'int', 'comment_count': 'int', 'athlete_count': 'int', 'photo_count': 'int', 'total_photo_count': 'int', 'map': 'PolylineMap', 'trainer': 'bool', 'commute': 'bool', 'manual': 'bool', 'private': 'bool', 'flagged': 'bool', 'workout_type': 'int', 'average_speed': 'float', 'max_speed': 'float', 'has_kudoed': 'bool', 'gear_id': 'str', 'kilojoules': 'float', 'average_watts': 'float', 'device_watts': 'bool', 'max_watts': 'int', 'weighted_average_watts': 'int'}",(GMT-08:00) America/Los_Angeles,67.0,0,False,VirtualRide,3136632737,117.0,
2,44,{'id': 49039115},18,"{'id': 'id', 'external_id': 'external_id', 'upload_id': 'upload_id', 'athlete': 'athlete', 'name': 'name', 'distance': 'distance', 'moving_time': 'moving_time', 'elapsed_time': 'elapsed_time', 'total_elevation_gain': 'total_elevation_gain', 'elev_high': 'elev_high', 'elev_low': 'elev_low', 'type': 'type', 'start_date': 'start_date', 'start_date_local': 'start_date_local', 'timezone': 'timezone', 'start_latlng': 'start_latlng', 'end_latlng': 'end_latlng', 'achievement_count': 'achievement_count', 'kudos_count': 'kudos_count', 'comment_count': 'comment_count', 'athlete_count': 'athlete_count', 'photo_count': 'photo_count', 'total_photo_count': 'total_photo_count', 'map': 'map', 'trainer': 'trainer', 'commute': 'commute', 'manual': 'manual', 'private': 'private', 'flagged': 'flagged', 'workout_type': 'workout_type', 'average_speed': 'average_speed', 'max_speed': 'max_speed', 'has_kudoed': 'has_kudoed', 'gear_id': 'gear_id', 'kilojoules': 'kilojoules', 'average_watts': 'average_watts', 'device_watts': 'device_watts', 'max_watts': 'max_watts', 'weighted_average_watts': 'weighted_average_watts'}",5.96,70.6,0,False,True,,10829.8,1817,14.8,2.2,"[-11.644122, 166.935594]",stripped_health_data_49039115_1576939656.gpx,False,,False,2947002095,128.3,0,False,"{'id': 'a2947002095',
 'polyline': None,
 'summary_polyline': 'fg`fAql}y^bBzEhA|Cd@z@RTNHR@RExAk@jAQx@Gr@BpBf@v@Bl@?v@MvAeAl@Sf@Gf@?RDVP`@t@`@f@FRATSVu@r@Y`@IDS?}@S[Ca@HoBr@UNQTy@dBIZAZ@^H`@Rn@Pb@VZPNl@N`@ERMn@w@ZO^DfA`@LBZE`@YrAiBR_@`@{AJSPOTAr@Nj@\\Rb@PpAN`@V^zArAT`@DR@f@APK`@}C|F]Zu@b@W\\O`@WhBQj@a@j@u@h@_Br@eAXu@?sCWS@q@RQMAGFKl@Wb@KtAKTKBG@OM[QS[IUB]J{D|A]?o@WsCaCK[?i@Bg@Fa@FQPGr@ALEJIBMA{ALcA?Y[wCGWKUOQ]UUGU@cAj@m@?SBUV[dAMNg@Pi@?SISWs@mCm@gAGUASF_@f@oAZg@hAcAL]Fs@L[hA}@tBcAbB[p@Gh@?`@FxA`@bAFl@Ad@GVKhAy@b@SdAM\\?RDVTZl@d@p@DRERaAbAc@h@SBcAWe@?}Bv@ULSR}@fBIZC\\Bh@Jh@Vp@P\\NRRLVJVB`@ITOf@o@ZQ`@BhAd@L@\\G`@]nAcBTc@XiAPa@POVAt@P\\PNNJVPnAJ`@d@l@xArAPd@Dx@Qr@wCpF[\\w@b@Y\\Ob@a@bCO^_@`@c@\\y@b@s@Xs@Ra@D_@AyCWUBi@PIAMO@I^Ut@SnAIVGJQE[KSUQMAW?s@TaDrA]@y@YqC_CISCa@Bk@Dc@HYPIbAEJKBMA{AJy@@i@]{CIUMUe@]c@IUF{@d@w@@IBONW~@SZg@Pk@ASIS[s@iCo@mAEU@UF]Pe@n@iAx@q@RWH[Fq@HQRW`As@dBy@pAYz@Kv@A`@FzA`@dAFl@A^EXKpA_A\\Ot@Mx@@ZRb@z@\\b@HRATUZq@l@]b@IDU?aAUa@@yBr@YPUTy@dBK\\AT@b@Jj@Xz@P\\PPRNVHVBb@Kz@_A\\O`@FhA`@N@ZITS|AsBRe@T_APc@HIVEV@`@J\\RPNJTV~AN`@X\\jAdAX^Ld@@d@ARM`@_D|FSRw@d@Y\\Sn@[lBSh@q@r@eAj@}Aj@w@H'}",11.5,200.0,1817,Watopia,0,False,2019-12-21 14:17:14+00:00,2019-12-21 06:17:14+00:00,"[-11.639079, 166.944899]","{'id': 'int', 'external_id': 'str', 'upload_id': 'int', 'athlete': 'MetaAthlete', 'name': 'str', 'distance': 'float', 'moving_time': 'int', 'elapsed_time': 'int', 'total_elevation_gain': 'float', 'elev_high': 'float', 'elev_low': 'float', 'type': 'ActivityType', 'start_date': 'datetime', 'start_date_local': 'datetime', 'timezone': 'str', 'start_latlng': 'LatLng', 'end_latlng': 'LatLng', 'achievement_count': 'int', 'kudos_count': 'int', 'comment_count': 'int', 'athlete_count': 'int', 'photo_count': 'int', 'total_photo_count': 'int', 'map': 'PolylineMap', 'trainer': 'bool', 'commute': 'bool', 'manual': 'bool', 'private': 'bool', 'flagged': 'bool', 'workout_type': 'int', 'average_speed': 'float', 'max_speed': 'float', 'has_kudoed': 'bool', 'gear_id': 'str', 'kilojoules': 'float', 'average_watts': 'float', 'device_watts': 'bool', 'max_watts': 'int', 'weighted_average_watts': 'int'}",(GMT-08:00) America/Los_Angeles,40.6,0,False,VirtualRide,3138024249,73.0,
3,60,{'id': 49039115},34,"{'id': 'id', 'external_id': 'external_id', 'upload_id': 'upload_id', 'athlete': 'athlete', 'name': 'name', 'distance': 'distance', 'moving_time': 'moving_time', 'elapsed_time': 'elapsed_time', 'total_elevation_gain': 'total_elevation_gain', 'elev_high': 'elev_high', 'elev_low': 'elev_low', 'type': 'type', 'start_date': 'start_date', 'start_date_local': 'start_date_local', 'timezone': 'timezone', 'start_latlng': 'start_latlng', 'end_latlng': 'end_latlng', 'achievement_count': 'achievement_count', 'kudos_count': 'kudos_count', 'comment_count': 'comment_count', 'athlete_count': 'athlete_count', 'photo_count': 'photo_count', 'total_photo_count': 'total_photo_count', 'map': 'map', 'trainer': 'trainer', 'commute': 'commute', 'manual': 'manual', 'private': 'private', 'flagged': 'flagged', 'workout_type': 'workout_type', 'average_speed': 'average_speed', 'max_speed': 'max_speed', 'has_kudoed': 'has_kudoed', 'gear_id': 'gear_id', 'kilojoules': 'kilojoules', 'average_watts': 'average_watts', 'device_watts': 'device_watts', 'max_watts': 'max_watts', 'weighted_average_watts': 'weighted_average_watts'}",6.11,86.5,0,False,True,,16558.0,2710,20.0,-6.2,"[-11.654597, 166.960124]",stripped_health_data_49039115_1577204072.gpx,False,,False,2953864663,234.4,0,False,"{'id': 'a2953864663',
 'polyline': None,
 'summary_polyline': 'ph`fAyb~y^kBy@sF_BoBaAkAw@mAkAm@_AcAqCUyACq@Ds@Je@Rc@jAgAxEaD`@c@Pa@?c@Q_@a@a@eBgAKSEYDMJKn@Or@GHGBMe@}Ee@qDC_CP{ATw@p@qAr@{@p@g@~Ay@nCs@vB_@~H{@fC_@bBg@n@e@\\c@Zs@~@kCj@_Al@i@p@a@r@Yt@Ov@Et@Br@Lx@Zh@\\^\\pC~D`A`A|@b@pALdBKxC_@nAUrFwAjAa@bASzOqEf@Eh@?XHPTHXBx@GjLGhBWtBwAxFaAzBCf@@bGCx@K|@S`@_@NmAJuFHu@CWU[k@wCcKs@eAa@[]MWE]B_@Nc@\\SXUl@EZ?d@VnAtFpLh@x@BJELML{@XoH~@qAX_@RUXKX@\\V\\p@H|AOlHcAl@BLNEJSLm@NoLfAIBGP@^TTpAH|C_@zBDxAP^NRPLf@FdBJb@^n@nAzANb@Dd@Ib@KN_B\\a@TER@Tl@jBXj@l@Pn@ENDNX?NMXMHkAGy@NGL?LFLh@NTPBJGZ[H]?[Is@c@_@Cm@BcAXy@f@e@v@WViCdBi@v@]bA]~Ac@dDOvBAdCd@rGD`BIfCYpB]pAUl@aBlCyBhEY^cAn@Y^Od@YjBWr@gA~@}At@mAZu@?sCWcATMEGK@K`@Un@QrAIZKFSI[W[WGWBa@L{D|AYAq@WoCaCKOAS@_ALw@RM|@CLIFOAgBLmA[wCMi@QWc@Y[GMBgAh@i@?YFORY`AOTg@Ng@?WKQUu@mCq@sAAg@\\iAf@_AnAkAJWJaA~@cAHe@YkAqBmF{BkHSoA@g@JY\\_@XOd@In@Df@TpArAPJT?NMFSCSES]k@]w@uAaE_AaBo@e@u@]eEkA_Bk@uBkAsAeA{@}@y@eBc@wAYmB?o@Fo@H[Zg@x@w@tAgApAs@x@m@^_@Tg@?]Ue@]]cBgAOUCW?KPOhB]FUg@_Fa@qCEy@A_BNkAPs@f@mAjAwA~@o@lBy@jDw@rKoA~B_@jA]l@a@b@i@`@_AXcAVm@Xm@`@g@p@k@dAi@x@U|@I|@@j@Hh@Pr@^`A|@~BhD~@bAbAd@nAL`BKlFu@nFuAtS_G`AOp@@`@XHRB^EnNMlB'}",12.3,210.0,2710,FTP Test (shorter),0,False,2019-12-24 15:29:08+00:00,2019-12-24 07:29:08+00:00,"[-11.639289, 166.948456]","{'id': 'int', 'external_id': 'str', 'upload_id': 'int', 'athlete': 'MetaAthlete', 'name': 'str', 'distance': 'float', 'moving_time': 'int', 'elapsed_time': 'int', 'total_elevation_gain': 'float', 'elev_high': 'float', 'elev_low': 'float', 'type': 'ActivityType', 'start_date': 'datetime', 'start_date_local': 'datetime', 'timezone': 'str', 'start_latlng': 'LatLng', 'end_latlng': 'LatLng', 'achievement_count': 'int', 'kudos_count': 'int', 'comment_count': 'int', 'athlete_count': 'int', 'photo_count': 'int', 'total_photo_count': 'int', 'map': 'PolylineMap', 'trainer': 'bool', 'commute': 'bool', 'manual': 'bool', 'private': 'bool', 'flagged': 'bool', 'workout_type': 'int', 'average_speed': 'float', 'max_speed': 'float', 'has_kudoed': 'bool', 'gear_id': 'str', 'kilojoules': 'float', 'average_watts': 'float', 'device_watts': 'bool', 'max_watts': 'int', 'weighted_average_watts': 'int'}",(GMT-08:00) America/Los_Angeles,55.8,0,False,VirtualRide,3145892358,100.0,
4,9,{'id': 49039115},7,"{'id': 'id', 'external_id': 'external_id', 'upload_id': 'upload_id', 'athlete': 'athlete', 'name': 'name', 'distance': 'distance', 'moving_time': 'moving_time', 'elapsed_time': 'elapsed_time', 'total_elevation_gain': 'total_elevation_gain', 'elev_high': 'elev_high', 'elev_low': 'elev_low', 'type': 'type', 'start_date': 'start_date', 'start_date_local': 'start_date_local', 'timezone': 'timezone', 'start_latlng': 'start_latlng', 'end_latlng': 'end_latlng', 'achievement_count': 'achievement_count', 'kudos_count': 'kudos_count', 'comment_count': 'comment_count', 'athlete_count': 'athlete_count', 'photo_count': 'photo_count', 'total_photo_count': 'total_photo_count', 'map': 'map', 'trainer': 'trainer', 'commute': 'commute', 'manual': 'manual', 'private': 'private', 'flagged': 'flagged', 'workout_type': 'workout_type', 'average_speed': 'average_speed', 'max_speed': 'max_speed', 'has_kudoed': 'has_kudoed', 'gear_id': 'gear_id', 'kilojoules': 'kilojoules', 'average_watts': 'average_watts', 'device_watts': 'device_watts', 'max_watts': 'max_watts', 'weighted_average_watts': 'weighted_average_watts'}",4.814,88.2,0,False,True,,5035.5,1046,58.0,1.4,"[-11.642715, 166.951736]",stripped_health_data_49039115_1577285174.gpx,False,,False,2955608972,92.2,0,False,"{'id': 'a2955608972',
 'polyline': None,
 'summary_polyline': 'dj`fAaa~y^m@o@mAq@mA_@cCo@kAa@aBy@}@m@c@Uy@}@_@g@a@u@c@mA[oAMoAAc@Ba@Fa@HS^m@h@g@~DmCx@o@V[Na@?KCUKSMQWUsA{@UQGOEO?OBEHKJEbAOxCMhA@d@BNHDF@ZEXIXQ`@EDW@OCQGIOCWFyFBi@DURc@LMLCPNRd@vA`G`@jANRTLVDXEPQFMB[A][{AaAiDa@_BG]A[?OFMNEj@E^KpBOf@M^Md@Yb@]`DsCr@k@h@]~@]^G^?hDDnBFvALh@Jf@Pb@ZVXZh@Pb@Nt@Dl@Cj@MZYb@oAlA[\\U`@Qd@Gj@An@NfF?j@Ih@MPSBSAaCy@c@EW@SHYP[ZyAjB]VUHs@N{BRqHhA{Bd@sBr@[VINI`@K`BAvAFn@FTJTTLXBXCt@OxCcAt@QvDk@bBU|AM`AC~@B'}",15.7,170.0,1046,Watopia,0,False,2019-12-25 14:28:48+00:00,2019-12-25 06:28:48+00:00,"[-11.639542, 166.948171]","{'id': 'int', 'external_id': 'str', 'upload_id': 'int', 'athlete': 'MetaAthlete', 'name': 'str', 'distance': 'float', 'moving_time': 'int', 'elapsed_time': 'int', 'total_elevation_gain': 'float', 'elev_high': 'float', 'elev_low': 'float', 'type': 'ActivityType', 'start_date': 'datetime', 'start_date_local': 'datetime', 'timezone': 'str', 'start_latlng': 'LatLng', 'end_latlng': 'LatLng', 'achievement_count': 'int', 'kudos_count': 'int', 'comment_count': 'int', 'athlete_count': 'int', 'photo_count': 'int', 'total_photo_count': 'int', 'map': 'PolylineMap', 'trainer': 'bool', 'commute': 'bool', 'manual': 'bool', 'private': 'bool', 'flagged': 'bool', 'workout_type': 'int', 'average_speed': 'float', 'max_speed': 'float', 'has_kudoed': 'bool', 'gear_id': 'str', 'kilojoules': 'float', 'average_watts': 'float', 'device_watts': 'bool', 'max_watts': 'int', 'weighted_average_watts': 'int'}",(GMT-08:00) America/Los_Angeles,65.6,0,False,VirtualRide,3147941528,92.0,
5,4,{'id': 49039115},32,"{'id': 'id', 'external_id': 'external_id', 'upload_id': 'upload_id', 'athlete': 'athlete', 'name': 'name', 'distance': 'distance', 'moving_time': 'moving_time', 'elapsed_time': 'elapsed_time', 'total_elevation_gain': 'total_elevation_gain', 'elev_high': 'elev_high', 'elev_low': 'elev_low', 'type': 'type', 'start_date': 'start_date', 'start_date_local': 'start_date_local', 'timezone': 'timezone', 'start_latlng': 'start_latlng', 'end_latlng': 'end_latlng', 'achievement_count': 'achievement_count', 'kudos_count': 'kudos_count', 'comment_count': 'comment_count', 'athlete_count': 'athlete_count', 'photo_count': 'photo_count', 'total_photo_count': 'total_photo_count', 'map': 'map', 'trainer': 'trainer', 'commute': 'commute', 'manual': 'manual', 'private': 'private', 'flagged': 'flagged', 'workout_type': 'workout_type', 'average_speed': 'average_speed', 'max_speed': 'max_speed', 'has_kudoed': 'has_kudoed', 'gear_id': 'gear_id', 'kilojoules': 'kilojoules', 'average_watts': 'average_watts', 'device_watts': 'device_watts', 'max_watts': 'max_watts', 'weighted_average_watts': 'weighted_average_watts'}",7.391,108.3,0,False,True,,6097.2,825,26.2,11.6,"[51.502877, -0.137973]",stripped_health_data_49039115_1577404991.gpx,False,,False,2958821008,89.3,0,False,"{'id': 'a2958821008',
 'polyline': None,
 'summary_polyline': 'yxjyHbjXFZ|@xCnIlX|Jf\\TfA?ZU|AAT@bDEnE]hTW|S@vABPFFFMBe@?uHl@y`@D{FAwBBm@Le@JOJMNGNA|@HLELI|BcC`@g@Ra@BUMgDeCig@S{E?wBh@yO?sAGkAEOIISISAcI?gADqALmBXuCt@}DvAg@VkBr@g@HM?MCs@q@OG_@IOK_AsBkHyQkC}Hs@uCGOKEGL@R|@tD~B|GrBbF~AhEDRDh@C`EBh@FNJFLAxAa@L?J@JFP\\NjAL^HLHB`@@TL^Zb@v@l@rBd@pAhBfGtOlg@v@jC'}",12.6,379.0,825,London,0,False,2019-12-26 23:49:25+00:00,2019-12-26 15:49:25+00:00,"[51.506216, -0.129771]","{'id': 'int', 'external_id': 'str', 'upload_id': 'int', 'athlete': 'MetaAthlete', 'name': 'str', 'distance': 'float', 'moving_time': 'int', 'elapsed_time': 'int', 'total_elevation_gain': 'float', 'elev_high': 'float', 'elev_low': 'float', 'type': 'ActivityType', 'start_date': 'datetime', 'start_date_local': 'datetime', 'timezone': 'str', 'start_latlng': 'LatLng', 'end_latlng': 'LatLng', 'achievement_count': 'int', 'kudos_count': 'int', 'comment_count': 'int', 'athlete_count': 'int', 'photo_count': 'int', 'total_photo_count': 'int', 'map': 'PolylineMap', 'trainer': 'bool', 'commute': 'bool', 'manual': 'bool', 'private': 'bool', 'flagged': 'bool', 'workout_type': 'int', 'average_speed': 'float', 'max_speed': 'float', 'has_kudoed': 'bool', 'gear_id': 'str', 'kilojoules': 'float', 'average_watts': 'float', 'device_watts': 'bool', 'max_watts': 'int', 'weighted_average_watts': 'int'}",(GMT-08:00) America/Los_Angeles,19.0,0,False,VirtualRide,3151638680,115.0,
